Standard Value,smiles_encoded,exactmw,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,CrippenClogP,hallKierAlpha
1109.0,209,424.09720383199993,0.4444444444444444,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.5804,-2.099999999999999
32.0,1895,362.0604244,0.375,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.653380000000001,-1.8799999999999994
5957.0,1895,362.0604244,0.375,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.653380000000001,-1.8799999999999994
13.0,1895,362.0604244,0.375,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.653380000000001,-1.8799999999999994
27.0,1537,361.03509842799997,0.2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.194300000000002,-1.6999999999999993
385.0,2216,386.055499524,0.3333333333333333,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.222300000000002,-1.4999999999999998
10.0,2216,386.055499524,0.3333333333333333,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.222300000000002,-1.4999999999999998
34.0,639,511.2271553759999,0.72,4.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.748700000000005,-1.3499999999999996
2.4,212,541.23772006,0.7307692307692307,4.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.965500000000003,-1.3899999999999997
1300.0,405,367.10089224399997,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.136120000000003,-1.5599999999999996
750.0,425,353.08524218,0.29411764705882354,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7460200000000032,-1.5599999999999996
2.0,428,511.24803305200004,0.6923076923076923,5.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,4.397700000000004,-1.42
250.0,2301,483.21673292400004,0.6666666666666666,5.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,3.761600000000003,-1.42
4.0,207,442.18164706799996,0.30434782608695654,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.4540000000000006,-3.619999999999999
82.0,431,432.21614075599996,0.36,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.6392000000000015,-3.479999999999999
1600.0,2062,308.14124449999997,0.25,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.686200000000003,-2.229999999999999
1100.0,2062,308.14124449999997,0.25,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.686200000000003,-2.229999999999999
640.0,1108,450.18673244800004,0.28,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.289720000000005,-3.519999999999999
29.0,1108,450.18673244800004,0.28,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.289720000000005,-3.519999999999999
5900.0,2061,327.092914404,0.16666666666666666,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.427500000000001,-2.2399999999999993
12300.0,2061,327.092914404,0.16666666666666666,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.427500000000001,-2.2399999999999993
304.0,234,360.03984946,0.25,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.7616000000000023,-1.4999999999999996
190.0,1966,523.0643478679999,0.4090909090909091,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.223100000000002,-2.239999999999999
1790.0,1966,523.0643478679999,0.4090909090909091,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.223100000000002,-2.239999999999999
250.0,1966,523.0643478679999,0.4090909090909091,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.223100000000002,-2.239999999999999
90.0,1966,523.0643478679999,0.4090909090909091,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.223100000000002,-2.239999999999999
2390.0,1966,523.0643478679999,0.4090909090909091,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.223100000000002,-2.239999999999999
10.0,813,468.09736433599994,0.34782608695652173,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.596900000000005,-2.2499999999999996
44.0,20,410.091885032,0.3333333333333333,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0537000000000045,-1.7199999999999993
239.0,2155,345.1198781,0.3684210526315789,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.297600000000002,-1.7199999999999995
324.0,2153,345.1198781,0.3684210526315789,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.297600000000002,-1.7199999999999998
1.4,294,377.040103556,0.11764705882352941,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.139100000000003,-2.379999999999999
0.31,2196,419.09153241200005,0.25,5.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.755500000000003,-2.8099999999999996
2.9,2284,393.04172509600005,0.23529411764705882,5.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.076400000000002,-2.26
70.0,836,739.4520139120001,0.575,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.564400000000005,-4.6499999999999995
15.0,1058,428.1572438880001,0.19047619047619047,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.747220000000004,-3.82
280.0,800,428.15724388800004,0.19047619047619047,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497520000000003,-3.8199999999999994
500.0,1720,431.14815642400015,0.2,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.581140000000002,-3.7599999999999993
13.9,2259,454.081714272,0.45454545454545453,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,4.886600000000004,-1.7000000000000002
104.0,2259,454.081714272,0.45454545454545453,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,4.886600000000004,-1.7000000000000002
6.0,2259,454.081714272,0.45454545454545453,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,4.886600000000004,-1.7000000000000002
142.0,2259,454.081714272,0.45454545454545453,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,4.886600000000004,-1.7000000000000002
3.0,2259,454.081714272,0.45454545454545453,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,4.886600000000004,-1.7000000000000002
63.0,2259,454.081714272,0.45454545454545453,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,4.886600000000004,-1.7000000000000002
57.7,2286,516.064349956,0.4782608695652174,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,4.674900000000004,-1.7100000000000002
25.0,2286,516.064349956,0.4782608695652174,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,4.674900000000004,-1.7100000000000002
10.0,2286,516.064349956,0.4782608695652174,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,4.674900000000004,-1.7100000000000002
23.3,2133,585.046983552,0.4782608695652174,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,5.021600000000004,-1.9600000000000004
13.0,2133,585.046983552,0.4782608695652174,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,5.021600000000004,-1.9600000000000004
8.0,2133,585.046983552,0.4782608695652174,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,5.021600000000004,-1.9600000000000004
15.0,2165,517.0207688039999,0.3684210526315789,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.669200000000003,-1.7599999999999996
5.0,2165,517.0207688039999,0.3684210526315789,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.669200000000003,-1.7599999999999996
14.3,2165,517.0207688039999,0.3684210526315789,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.669200000000003,-1.7599999999999996
0.65,2165,517.0207688039999,0.3684210526315789,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.669200000000003,-1.7599999999999996
65.0,2165,517.0207688039999,0.3684210526315789,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.669200000000003,-1.7599999999999996
13.0,2258,440.066064208,0.42857142857142855,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,4.496500000000004,-1.7000000000000002
7.0,2258,440.066064208,0.42857142857142855,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,4.496500000000004,-1.7000000000000002
10.1,2258,440.066064208,0.42857142857142855,5.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,4.496500000000004,-1.7000000000000002
39.81,1346,419.1869865440001,0.2727272727272727,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.9842200000000023,-3.749999999999999
100.0,1346,419.1869865440001,0.2727272727272727,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.9842200000000023,-3.749999999999999
19.95,1349,415.21205842000006,0.2608695652173913,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.934720000000003,-3.809999999999999
12.0,1850,424.12931488800007,0.5555555555555556,5.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,2.0,2.820220000000001,-2.43
21.0,1850,424.12931488800007,0.5555555555555556,5.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,2.0,2.820220000000001,-2.43
125.89,921,428.1760875120001,0.16666666666666666,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.830200000000004,-4.25
1584.89,921,428.1760875120001,0.16666666666666666,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.830200000000004,-4.25
158.49,1386,415.20082504000004,0.20833333333333334,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.828020000000003,-3.8699999999999997
150.0,197,442.258005568,0.5833333333333334,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.5566000000000004,-2.9000000000000004
62.0,2151,367.046748496,0.4117647058823529,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.873400000000003,-0.8799999999999997
63.0,2151,367.046748496,0.4117647058823529,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.873400000000003,-0.8799999999999997
175.0,2136,401.007776144,0.4117647058823529,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,4.526800000000003,-0.5900000000000001
18719.0,2180,530.1058025720001,0.28,6.0,4.0,2.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,5.786300000000004,-3.019999999999999
92.0,2180,530.1058025720001,0.28,6.0,4.0,2.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,5.786300000000004,-3.019999999999999
600.0,327,458.314457824,0.6666666666666666,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.9453000000000022,-2.2099999999999995
14000.0,40,532.3763893839999,0.96875,6.0,0.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,4.863300000000005,-0.6900000000000002
600.0,40,532.3763893839999,0.96875,6.0,0.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,4.863300000000005,-0.6900000000000002
1000.0,63,637.3978530999999,0.8157894736842105,7.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,0.0,13.0,0.0,6.123000000000007,-2.03
160.0,2239,363.024453492,0.0625,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.578100000000002,-2.3799999999999994
22.0,2239,363.024453492,0.0625,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.578100000000002,-2.3799999999999994
2.1,2251,337.06517543200005,0.4,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.9037000000000006,-1.37
29.0,2251,337.06517543200005,0.4,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.9037000000000006,-1.37
327.0,2241,345.033875304,0.0625,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.439000000000002,-2.309999999999999
250.0,2241,345.033875304,0.0625,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.439000000000002,-2.309999999999999
27.0,2241,345.033875304,0.0625,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.439000000000002,-2.309999999999999
122.0,2275,439.0369099960001,0.21052631578947367,5.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,4.473000000000003,-2.359999999999999
6998.0,2275,439.0369099960001,0.21052631578947367,5.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,4.473000000000003,-2.359999999999999
1.9,2274,405.07588234800005,0.21052631578947367,5.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.819600000000002,-2.6499999999999995
117.0,2274,405.07588234800005,0.21052631578947367,5.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.819600000000002,-2.6499999999999995
0.4,2186,423.0664605360001,0.21052631578947367,5.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.958700000000002,-2.7199999999999993
30305.0,2186,423.0664605360001,0.21052631578947367,5.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.958700000000002,-2.7199999999999993
36.0,2186,423.0664605360001,0.21052631578947367,5.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.958700000000002,-2.7199999999999993
674.0,2186,423.0664605360001,0.21052631578947367,5.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.958700000000002,-2.7199999999999993
100.6,1474,516.197297132,0.2413793103448276,5.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.9844000000000026,-4.399999999999999
190.0,2154,327.129299912,0.3684210526315789,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.158500000000002,-1.6499999999999995
39.0,784,505.16244694399995,0.52,5.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,4.134000000000003,-1.22
0.7,853,791.414565784,0.3829787234042553,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.394700000000006,-5.809999999999999
1.77,1907,477.0537029319999,0.2631578947368421,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.738080000000002,-2.679999999999999
130.0,106,457.09261330399994,0.38095238095238093,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.6807000000000025,-2.0299999999999994
120.0,106,457.09261330399994,0.38095238095238093,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.6807000000000025,-2.0299999999999994
100.0,816,497.0875279239999,0.391304347826087,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.863000000000003,-2.519999999999999
50.0,816,497.0875279239999,0.391304347826087,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.863000000000003,-2.519999999999999
800.0,388,531.367221668,0.7,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.4909000000000034,-2.77
440.0,1029,528.2669009220001,0.3793103448275862,5.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,5.519920000000005,-3.723116883116883
70.0,1029,528.2669009220001,0.3793103448275862,5.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,5.519920000000005,-3.723116883116883
230.0,1590,533.1996315219999,0.6956521739130435,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,7.617800000000006,-1.6931168831168835
50118.72,2046,508.15614157600004,0.5,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.1675999999999993,-1.6199999999999992
1000.0,2046,508.15614157600004,0.5,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.1675999999999993,-1.6199999999999992
7943.28,2046,508.15614157600004,0.5,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.1675999999999993,-1.6199999999999992
3980.0,439,428.159929256,0.24,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.919700000000005,-3.279999999999998
3981.07,439,428.159929256,0.24,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.919700000000005,-3.279999999999998
1584.89,439,428.159929256,0.24,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.919700000000005,-3.279999999999998
1995.26,1999,424.089799008,0.13636363636363635,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.685300000000004,-3.2899999999999987
420.0,1955,495.069433248,0.38095238095238093,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.252300000000004,-2.1999999999999993
400.0,1955,495.069433248,0.38095238095238093,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.252300000000004,-2.1999999999999993
7.97,1936,442.09409052399997,0.5882352941176471,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0962000000000014,-1.3599999999999999
75.0,1985,447.16166266,0.28,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.8058000000000023,-3.029999999999999
619.0,1093,432.2073876400001,0.2916666666666667,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0397200000000035,-3.679999999999999
201.0,317,481.20894511200004,0.3076923076923077,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5.900620000000006,-3.75
47.0,198,472.192211752,0.3333333333333333,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.1070999999999995,-3.8199999999999994
1110.0,945,420.1521585080001,0.3684210526315789,4.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.6873200000000006,-3.37
6160.0,945,420.1521585080001,0.3684210526315789,4.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.6873200000000006,-3.37
2210.0,1010,448.18345863600007,0.42857142857142855,4.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.5637200000000027,-3.37
300.0,1010,448.18345863600007,0.42857142857142855,4.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.5637200000000027,-3.37
1200.0,128,458.350843332,0.7142857142857143,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.012300000000004,-1.8799999999999994
7.1,412,466.22140370399995,0.5217391304347826,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.646520000000003,-2.39
110.0,376,386.143091404,0.6111111111111112,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.5797000000000025,-1.11
690.0,1358,436.12235596,0.38095238095238093,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.7692000000000023,-2.0899999999999994
27.0,2084,427.052417828,0.3333333333333333,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.248000000000002,-1.6699999999999995
217.0,2022,567.177011624,0.5185185185185185,5.0,2.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,5.215200000000006,-2.4299999999999997
115.0,777,516.197297132,0.2413793103448276,5.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.707600000000002,-4.399999999999998
18.5,213,525.24280544,0.7307692307692307,4.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.994700000000005,-1.3499999999999996
1180.0,977,550.138794188,0.25,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.364820000000003,-4.6899999999999995
160.0,977,550.138794188,0.25,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.364820000000003,-4.6899999999999995
660.0,978,520.1834586360001,0.18518518518518517,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.196520000000005,-4.669999999999999
80.0,978,520.1834586360001,0.18518518518518517,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.196520000000005,-4.669999999999999
410.0,979,520.1834586360001,0.18518518518518517,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.196520000000005,-4.669999999999999
90.0,979,520.1834586360001,0.18518518518518517,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.196520000000005,-4.669999999999999
150.0,1030,524.2147587640001,0.3333333333333333,5.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,4.9574200000000035,-4.1499999999999995
20.0,1030,524.2147587640001,0.3333333333333333,5.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,4.9574200000000035,-4.1499999999999995
12.7,404,466.22140370399995,0.5217391304347826,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.509400000000003,-2.3899999999999992
30.0,404,466.22140370399995,0.5217391304347826,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.509400000000003,-2.3899999999999992
10.6,480,450.19010357600007,0.5,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.044200000000003,-2.3899999999999997
10.0,480,450.19010357600007,0.5,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.044200000000003,-2.3899999999999997
28.0,2037,595.208311752,0.5517241379310345,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,5.9896000000000065,-2.2699999999999996
156.0,318,446.2230377040001,0.32,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.948320000000003,-3.6799999999999997
116.0,1089,468.1885440160001,0.2916666666666667,5.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.836420000000004,-3.8199999999999985
651.0,1665,341.144949976,0.4,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.4669200000000027,-1.6499999999999995
85.0,124,400.158741468,0.631578947368421,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.825700000000003,-1.11
620.0,125,372.12744134,0.5882352941176471,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0455000000000005,-1.11
16.0,2042,559.227155376,0.5517241379310345,5.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,5.711400000000006,-2.1299999999999994
680.0,1945,463.13325499199993,0.4090909090909091,4.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,3.4098000000000015,-2.289999999999999
83.0,3,657.143895696,0.5517241379310345,5.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,6.428400000000008,-1.7199999999999995
130.0,2076,478.07410402799997,0.35,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.3575000000000035,-2.1699999999999995
11.0,770,435.13834037199996,0.38095238095238093,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.265600000000001,-2.0899999999999994
7.8,770,435.13834037199996,0.38095238095238093,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.265600000000001,-2.0899999999999994
9.9,101,537.24280544,0.7407407407407407,5.0,1.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.747200000000003,-1.19
154.5,646,489.170034424,0.6666666666666666,3.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.3790999999999993,-1.4299999999999997
140.0,1964,535.100733376,0.4583333333333333,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.032500000000004,-2.199999999999999
110.0,1964,535.100733376,0.4583333333333333,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.032500000000004,-2.199999999999999
640.0,264,469.09261330399994,0.4090909090909091,4.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.9463000000000035,-2.0299999999999994
880.0,264,469.09261330399994,0.4090909090909091,4.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.9463000000000035,-2.0299999999999994
30.0,184,1087.581648172,0.4918032786885246,6.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,7.350200000000008,-6.720000000000001
180.0,976,510.1991087000001,0.3076923076923077,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.532020000000004,-4.15
1250.0,976,510.1991087000001,0.3076923076923077,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.532020000000004,-4.15
1230.0,948,438.2199507300001,0.45454545454545453,4.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.6073200000000023,-2.943116883116883
330.0,948,438.2199507300001,0.45454545454545453,4.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.6073200000000023,-2.943116883116883
5.51,1937,428.07844045999997,0.5625,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.706100000000001,-1.3599999999999999
